hour,day_of_week,is_holiday,weather,traffic_level,active_orders,available_riders,avg_prep_time_min,zone_id,distance_km,hist_demand_trend,hist_cancel_rate,surge_multiplier,base_delivery_fee,final_delivery_fee,is_peak_hour
8,0,0,Clear,4,19,19,13.1,9,5.7,-2.02,0.0962,1.56,47.94,74.79,1
20,6,0,Rain,3,28,7,23.2,3,4.3,1.012,0.0301,2.5,38.68,96.7,1
12,5,0,Clear,3,32,27,19.8,11,4.3,-2.494,0.2092,1.577,49.95,78.77,1
1,1,0,Cloudy,1,8,19,17.2,6,2.9,0.772,0.0239,1.122,41.8,46.9,0
2,0,0,Clear,2,17,29,22.6,14,5.0,0.661,0.2271,1.23,54.99,67.64,0
8,5,0,Clear,2,6,12,17.3,1,4.0,1.368,0.0468,1.198,34.24,41.02,0
8,5,0,Clear,2,32,32,15.4,13,5.9,1.099,0.1126,1.478,55.37,81.84,1
3,6,0,Clear,4,17,20,20.7,15,1.3,0.113,0.0595,1.371,47.66,65.34,0
11,3,0,Cloudy,3,46,25,16.2,14,4.5,-1.417,0.1002,2.034,58.69,119.38,1
11,5,0,Cloudy,1,17,27,17.7,9,5.7,1.296,0.0928,1.191,51.97,61.9,0
4,5,0,Clear,2,12,28,19.4,12,11.8,-0.236,0.0445,1.234,65.21,80.47,0
5,1,0,Clear,2,11,13,24.1,5,2.0,0.111,0.0421,1.294,37.79,48.9,0
15,3,0,Rain,3,23,22,9.4,9,4.0,-0.805,0.1877,1.654,46.53,76.96,1
22,1,0,Cloudy,4,33,14,11.8,8,5.3,-0.441,0.1327,2.208,46.52,102.72,1
23,5,0,Cloudy,1,6,22,7.1,6,6.2,-1.87,0.1831,1.128,44.89,50.64,0
13,6,0,Clear,2,33,26,17.8,10,13.3,2.376,0.1358,1.691,67.18,113.6,1
0,0,0,Cloudy,4,19,23,20.5,12,3.1,0.863,0.0917,1.371,49.45,67.8,0
21,0,0,Cloudy,2,44,23,20.0,11,4.2,0.209,0.134,2.01,49.23,98.95,1
22,1,0,Clear,2,21,16,22.4,4,10.3,-1.292,0.1048,1.628,53.86,87.68,1
6,0,0,Cloudy,3,11,12,24.2,6,3.9,-0.875,0.08,1.47,41.33,60.76,1
9,0,0,Clear,5,24,15,24.6,7,12.4,0.48,0.0331,1.985,60.77,120.63,1
0,6,0,Clear,5,17,20,17.7,12,1.3,-0.956,0.058,1.433,44.38,63.6,1
19,4,0,Cloudy,3,25,19,18.3,8,4.7,-1.495,0.2655,1.632,47.65,77.76,1
18,5,0,Clear,1,27,32,18.3,15,3.8,0.302,0.1143,1.266,54.55,69.06,0
0,3,1,Rain,1,20,28,17.0,15,2.5,-0.646,0.0518,1.385,54.08,74.9,0
16,5,0,Clear,2,33,34,19.5,15,10.7,0.992,0.0945,1.427,67.1,95.75,1
9,4,0,Clear,4,36,19,17.4,7,3.7,-0.923,0.325,2.036,44.39,90.38,1
13,1,0,Clear,4,26,27,14.5,10,4.3,-0.913,0.3253,1.538,46.34,71.27,1
5,1,0,Rain,5,14,13,24.7,10,8.7,0.066,0.0975,1.732,57.7,99.94,1
19,3,0,Storm,3,21,8,9.3,3,3.2,0.457,0.0203,2.5,34.25,85.62,1
9,2,0,Storm,3,27,19,13.6,15,4.3,1.203,0.2909,1.962,57.41,112.64,1
20,5,0,Storm,2,30,11,15.6,5,10.6,1.565,0.1961,2.5,54.74,136.85,1
3,2,0,Storm,3,16,12,15.2,8,2.8,-1.123,0.1303,1.795,43.41,77.92,1
14,2,0,Fog,4,23,29,6.5,12,5.6,-0.012,0.2081,1.414,55.76,78.84,1
7,3,0,Clear,1,14,11,23.0,2,6.0,1.064,0.3954,1.528,42.09,64.31,1
23,1,0,Rain,4,12,9,14.2,2,7.5,2.193,0.3091,1.879,41.28,77.57,1
13,6,0,Clear,3,9,9,22.8,2,15.9,0.69,0.3717,1.519,58.08,88.22,1
17,0,0,Storm,2,31,18,13.6,13,4.2,1.12,0.1472,2.114,53.28,112.63,1
2,5,0,Clear,2,13,26,22.6,8,6.7,-0.915,0.1273,1.184,50.72,60.05,0
16,4,0,Rain,5,31,13,23.9,9,15.9,0.352,0.1925,2.5,71.16,177.9,1
2,6,0,Clear,2,16,37,17.5,15,7.2,1.324,0.2973,1.218,62.12,75.66,0
8,2,0,Cloudy,3,28,20,21.0,12,4.6,1.822,0.1715,1.775,52.25,92.74,1
5,6,0,Rain,2,16,10,13.8,1,10.3,-0.651,0.0999,1.946,48.13,93.66,1
0,6,0,Cloudy,3,11,22,5.7,10,1.9,-0.476,0.2431,1.23,44.42,54.64,0
14,3,0,Fog,3,26,24,14.2,13,5.3,1.585,0.1723,1.613,55.31,89.22,1
5,1,0,Clear,3,8,9,19.2,1,4.3,-0.654,0.2203,1.395,32.69,45.6,0
12,1,1,Cloudy,1,35,20,23.6,11,13.6,0.033,0.0646,2.033,68.85,139.97,1
18,1,0,Storm,1,39,16,24.1,9,2.7,-0.343,0.154,2.411,41.36,99.72,1
4,4,0,Cloudy,4,13,15,20.7,4,3.7,0.293,0.1075,1.449,41.64,60.34,1
17,6,0,Cloudy,4,16,8,16.5,3,4.1,0.199,0.092,2.135,36.67,78.29,1
7,3,0,Clear,5,16,9,20.9,3,6.5,-2.106,0.048,2.033,42.79,86.99,1
7,6,0,Rain,3,9,14,23.4,2,9.6,-0.578,0.1316,1.419,47.74,67.74,1
13,5,0,Clear,2,24,25,12.0,5,7.4,-0.272,0.0435,1.414,46.52,65.78,1
15,4,0,Clear,4,18,15,23.6,9,7.0,-0.109,0.0858,1.623,53.27,86.46,1
15,5,0,Clear,5,18,16,16.1,6,4.4,-0.13,0.2419,1.596,42.01,67.05,1
4,6,0,Cloudy,2,9,28,19.2,9,6.7,-0.183,0.0149,1.13,50.24,56.77,0
13,6,0,Clear,3,27,23,15.8,10,4.3,-1.056,0.1526,1.603,49.42,79.22,1
6,1,0,Fog,3,11,13,11.6,6,8.6,0.952,0.1707,1.45,51.95,75.33,1
6,4,0,Cloudy,3,16,21,25.1,8,8.8,1.21,0.2921,1.344,55.44,74.51,0
22,3,0,Fog,3,23,22,23.8,6,10.8,0.863,0.0275,1.586,56.25,89.21,1
2,6,0,Rain,5,8,4,20.3,3,4.6,-0.931,0.3683,2.228,37.98,84.62,1
9,1,0,Rain,5,18,9,22.1,2,4.7,-0.741,0.0762,2.251,36.6,82.39,1
10,5,0,Clear,1,6,10,14.7,2,5.8,-0.707,0.1939,1.223,36.17,44.24,0
5,3,0,Rain,4,14,23,16.6,15,2.4,0.793,0.1288,1.357,49.84,67.63,0
18,6,0,Clear,1,18,23,8.3,3,3.9,-0.531,0.1745,1.229,40.52,49.8,0
11,5,0,Clear,2,17,17,15.9,13,6.9,0.984,0.2202,1.419,59.08,83.83,1
17,2,1,Clear,2,17,20,19.9,7,11.1,-1.663,0.0263,1.464,58.97,86.33,1
9,5,0,Cloudy,5,19,18,15.7,5,6.2,0.01,0.0802,1.516,44.51,67.48,1
21,1,0,Rain,2,14,12,23.3,3,8.8,-0.918,0.0534,1.572,46.14,72.53,1
17,0,0,Clear,3,37,24,26.3,13,5.9,-1.345,0.0521,1.83,54.82,100.32,1
7,3,1,Storm,3,17,10,16.7,3,11.9,-0.148,0.1785,2.226,51.73,115.15,1
23,2,0,Storm,2,14,17,18.1,11,5.2,-0.277,0.1645,1.551,52.62,81.61,1
20,0,0,Rain,3,55,17,23.3,13,2.5,0.837,0.2378,2.5,49.54,123.85,1
14,6,0,Cloudy,3,13,14,13.5,3,3.6,-2.12,0.2229,1.321,36.67,48.44,0
0,0,0,Cloudy,2,22,25,19.4,9,7.0,-0.196,0.2349,1.43,52.07,74.46,1
14,4,0,Clear,3,15,11,14.1,4,3.2,1.139,0.2998,1.732,37.14,64.33,1
16,1,0,Cloudy,2,16,17,25.4,8,2.4,-0.183,0.2926,1.374,43.54,59.82,0
8,2,0,Clear,1,16,9,19.4,6,6.1,1.567,0.2035,1.871,47.9,89.62,1
3,1,0,Fog,2,23,21,22.1,11,4.8,-0.895,0.1949,1.476,49.14,72.53,1
13,2,1,Cloudy,5,35,18,14.0,10,3.1,-1.93,0.2956,2.244,46.2,103.67,1
19,4,0,Clear,2,16,21,6.9,5,9.6,0.848,0.1076,1.337,50.38,67.36,0
7,2,0,Clear,4,14,20,17.8,8,2.9,1.208,0.2086,1.343,41.3,55.47,0
10,5,1,Cloudy,1,23,19,12.6,11,8.7,-0.753,0.2616,1.55,57.2,88.66,1
0,3,0,Clear,3,18,26,17.2,12,5.3,-1.268,0.0921,1.282,52.31,67.06,0
16,5,0,Rain,2,14,20,23.9,6,2.4,0.65,0.0649,1.386,37.14,51.48,0
20,3,0,Rain,3,18,12,28.4,1,8.4,2.464,0.004,1.993,43.01,85.72,1
18,2,0,Rain,3,29,19,19.4,11,3.9,0.766,0.0304,1.921,49.81,95.69,1
10,3,0,Rain,2,9,15,10.3,3,5.1,0.495,0.0715,1.327,39.17,51.98,0
1,4,0,Storm,1,16,19,18.2,12,16.1,1.435,0.0613,1.584,72.25,114.44,1
11,3,0,Clear,1,20,28,18.7,10,8.5,1.196,0.0083,1.352,54.75,74.02,0
22,6,0,Cloudy,2,17,27,16.8,13,1.8,0.987,0.149,1.239,50.17,62.16,0
2,3,0,Cloudy,4,18,23,16.8,11,4.4,-0.861,0.0433,1.398,51.88,72.53,0
5,2,0,Fog,3,10,19,14.3,9,4.5,1.324,0.1228,1.313,47.82,62.79,0
20,0,0,Clear,5,23,12,17.1,4,4.7,-1.097,0.0295,2.092,38.14,79.79,1
13,2,0,Clear,2,42,30,15.5,15,2.4,1.43,0.1101,1.737,49.22,85.5,1
4,0,1,Clear,5,20,16,16.3,14,4.3,-0.349,0.0519,1.772,53.01,93.93,1
0,0,0,Fog,4,8,13,12.4,5,3.4,-0.655,0.2044,1.398,40.5,56.62,0
9,2,0,Clear,4,34,16,15.8,11,4.8,-1.019,0.2087,2.229,51.15,114.01,1
14,2,0,Clear,3,30,15,22.5,8,1.4,-1.112,0.2282,2.082,38.04,79.2,1
20,6,0,Storm,1,26,10,18.4,3,4.4,0.718,0.1874,2.475,38.08,94.25,1
21,5,0,Fog,4,29,13,24.4,9,5.6,-0.422,0.0762,2.307,49.29,113.71,1
10,5,1,Cloudy,2,18,23,19.8,11,1.6,-1.488,0.0402,1.374,41.54,57.08,0
10,3,0,Clear,2,27,32,13.5,14,5.2,-1.645,0.0969,1.353,56.5,76.44,0
22,0,0,Cloudy,2,18,16,12.3,4,4.8,0.109,0.0292,1.533,39.91,61.18,1
18,5,0,Clear,3,31,25,17.7,11,4.6,-2.917,0.0505,1.526,52.49,80.1,1
5,3,0,Clear,2,6,16,11.2,3,12.0,-0.311,0.2631,1.213,53.76,65.21,0
16,3,0,Cloudy,4,14,10,16.2,3,3.3,-0.096,0.1724,1.75,36.51,63.89,1
17,4,0,Rain,3,41,21,20.2,15,6.7,1.744,0.0962,2.305,60.7,139.91,1
5,1,0,Clear,3,15,25,20.0,14,3.1,-1.746,0.295,1.213,53.07,64.37,0
23,3,0,Cloudy,4,9,10,22.8,2,3.4,-1.778,0.3049,1.398,34.02,47.56,0
7,4,0,Clear,2,13,21,16.5,9,3.9,0.308,0.3176,1.285,47.22,60.68,0
13,4,0,Clear,3,19,14,23.2,5,6.4,-1.966,0.2054,1.611,45.0,72.5,1
11,3,0,Clear,3,19,19,19.7,7,5.8,-0.232,0.1785,1.425,45.8,65.26,1
16,6,0,Clear,3,21,14,23.1,6,4.9,-0.137,0.2559,1.752,44.6,78.14,1
21,6,0,Clear,3,36,23,17.1,11,10.7,1.349,0.2659,1.828,63.08,115.31,1
9,0,0,Clear,1,26,25,18.7,10,4.5,0.31,0.1541,1.424,48.2,68.64,1
9,0,0,Clear,3,14,4,16.8,3,7.0,-0.049,0.0563,2.483,44.48,110.44,1
18,3,0,Cloudy,3,40,28,15.7,14,1.4,-0.879,0.0959,1.696,50.76,86.09,1
22,5,0,Clear,1,27,26,12.9,12,7.4,0.144,0.1419,1.422,58.84,83.67,1
21,3,0,Clear,2,28,14,23.2,6,9.9,-0.061,0.0252,2.064,53.93,111.31,1
18,1,0,Rain,3,18,17,15.5,6,8.1,0.544,0.2536,1.653,49.11,81.18,1
16,3,0,Rain,2,17,24,25.8,11,6.5,-0.069,0.2866,1.384,53.04,73.41,0
18,6,0,Clear,3,34,22,24.0,13,7.4,1.696,0.0808,1.892,60.02,113.56,1
22,1,0,Fog,2,22,18,24.9,6,4.5,-1.032,0.122,1.578,42.34,66.81,1
0,3,0,Clear,2,15,26,14.2,11,3.9,0.279,0.2747,1.28,48.91,62.6,0
14,4,0,Rain,4,28,19,11.1,13,12.3,-1.144,0.1038,1.984,65.4,129.75,1
0,2,0,Cloudy,4,10,12,16.4,3,2.6,1.109,0.0509,1.377,32.81,45.18,0
13,0,0,Clear,2,40,33,16.9,13,3.3,-1.162,0.2571,1.523,51.78,78.86,1
9,4,0,Clear,2,22,25,15.0,13,4.6,-0.209,0.1542,1.304,53.98,70.39,0
7,5,0,Clear,3,14,25,22.4,11,5.9,-0.526,0.1739,1.27,53.9,68.45,0
21,4,0,Rain,2,46,23,16.3,14,4.8,-0.61,0.0394,2.23,55.27,123.25,1
17,4,0,Clear,3,21,9,22.1,5,3.2,0.006,0.2386,2.25,39.7,89.32,1
13,4,0,Storm,5,36,13,12.7,12,5.6,-0.925,0.0313,2.5,52.32,130.8,1
21,2,0,Clear,4,15,10,25.4,3,8.9,0.37,0.0707,1.87,48.32,90.36,1
2,0,0,Cloudy,2,24,23,20.1,14,6.6,-0.176,0.0867,1.516,58.78,89.11,1
15,6,0,Clear,2,15,24,21.4,6,2.5,0.178,0.0969,1.219,37.91,46.21,0
3,1,0,Fog,2,16,15,19.4,6,4.7,0.61,0.1003,1.515,42.63,64.58,1
5,5,1,Clear,3,9,13,18.2,8,3.2,-0.636,0.1531,1.425,44.78,63.81,1
4,3,0,Clear,2,12,17,23.7,6,6.0,-0.374,0.1086,1.223,42.69,52.21,0
13,3,0,Rain,4,36,10,18.8,6,4.2,0.63,0.0839,2.5,43.31,108.28,1
15,0,0,Clear,4,6,7,16.6,1,2.6,-0.133,0.0907,1.509,31.78,47.96,1
18,6,0,Cloudy,2,15,18,12.0,5,3.2,-0.594,0.0343,1.242,36.59,45.44,0
10,3,0,Clear,2,28,32,12.7,15,4.6,1.033,0.1359,1.349,55.86,75.36,0
22,5,0,Storm,1,16,19,11.7,4,3.9,-0.164,0.339,1.476,37.87,55.9,1
8,5,0,Rain,3,36,19,25.4,13,3.1,0.924,0.0062,2.116,51.52,109.02,1
3,0,0,Clear,5,13,18,18.5,11,5.4,0.106,0.0101,1.453,53.69,78.01,1
0,6,1,Rain,3,15,20,21.7,10,4.4,0.041,0.2553,1.483,50.14,74.36,1
3,4,0,Clear,3,14,25,16.4,13,2.3,-0.591,0.0781,1.257,48.61,61.1,0
10,1,1,Storm,3,35,20,22.2,14,7.6,-0.799,0.2553,2.251,61.91,139.36,1
9,4,1,Clear,3,33,23,20.5,8,13.5,-0.263,0.2948,1.828,65.22,119.22,1
20,4,0,Clear,5,29,17,17.3,13,15.2,1.334,0.1791,2.096,72.98,152.97,1
3,4,0,Storm,2,12,12,17.3,11,5.1,0.079,0.158,1.588,52.61,83.54,1
6,2,0,Clear,3,7,18,15.7,4,6.6,-0.194,0.3994,1.252,42.71,53.47,0
23,6,0,Storm,5,10,7,11.2,4,3.1,-0.193,0.322,1.974,37.63,74.28,1
0,1,0,Rain,3,4,10,21.5,4,4.5,1.927,0.1467,1.379,39.68,54.72,0
10,3,0,Cloudy,3,7,12,23.5,2,4.7,0.194,0.149,1.261,36.77,46.37,0
4,5,0,Clear,4,10,12,17.9,2,4.9,-1.309,0.076,1.4,38.11,53.35,1
12,0,0,Rain,3,28,13,14.9,5,6.9,0.408,0.172,2.336,49.5,115.63,1
23,2,0,Cloudy,1,10,25,19.5,14,6.8,0.233,0.1093,1.167,60.51,70.62,0
5,3,0,Cloudy,3,13,15,22.0,3,6.5,0.893,0.143,1.516,43.93,66.6,1
8,5,0,Cloudy,1,22,31,22.2,10,10.1,0.357,0.2402,1.289,58.51,75.42,0
10,5,0,Cloudy,4,12,11,20.7,2,7.5,-0.748,0.1885,1.579,42.94,67.8,1
19,5,0,Cloudy,4,40,21,11.6,10,19.9,-1.598,0.0887,2.241,80.74,180.94,1
23,2,0,Rain,4,16,12,23.4,9,2.7,2.521,0.0561,1.885,41.75,78.7,1
2,3,0,Cloudy,3,13,18,22.7,9,7.9,1.017,0.1951,1.397,54.96,76.78,0
11,0,0,Fog,4,9,8,21.1,3,8.8,-0.125,0.0577,1.573,45.54,71.63,1
18,5,0,Cloudy,3,13,10,16.1,1,2.4,0.436,0.1273,1.673,32.56,54.47,1
0,2,0,Clear,1,12,32,27.2,10,5.9,0.258,0.0089,1.08,53.95,58.27,0
19,3,0,Fog,2,14,18,16.4,2,7.3,0.053,0.0976,1.338,41.74,55.85,0
5,4,0,Fog,4,17,21,16.9,10,3.2,0.464,0.2238,1.521,45.31,68.92,1
12,5,0,Fog,4,40,27,16.8,15,2.6,0.022,0.316,1.869,52.68,98.46,1
23,0,0,Clear,3,6,8,17.3,1,5.4,0.414,0.0483,1.366,37.18,50.79,0
15,5,0,Clear,2,23,33,23.0,13,3.0,-0.338,0.1163,1.287,51.25,65.96,0
23,2,0,Clear,5,20,20,15.8,14,5.0,0.736,0.1264,1.519,57.53,87.39,1
14,2,0,Storm,4,33,13,17.7,9,7.2,-0.848,0.1386,2.5,52.66,131.65,1
5,0,0,Rain,4,6,5,15.5,2,5.3,0.888,0.1534,1.852,39.7,73.52,1
16,5,0,Clear,4,29,14,18.4,9,4.3,2.424,0.079,2.267,48.59,110.15,1
14,3,0,Clear,1,15,11,21.1,1,4.5,0.181,0.1702,1.694,32.87,55.68,1
7,0,0,Storm,4,24,12,20.7,9,3.2,-0.401,0.0291,2.322,44.76,103.93,1
1,0,0,Clear,4,11,17,6.7,14,5.5,-0.75,0.0701,1.368,58.45,79.96,0
15,5,0,Cloudy,3,22,22,15.8,6,4.6,-0.221,0.0171,1.493,42.06,62.8,1
13,0,0,Clear,5,23,10,25.9,4,4.5,-0.568,0.1578,2.273,42.1,95.69,1
18,3,0,Clear,1,27,28,22.1,11,5.0,-1.3,0.2928,1.335,49.63,66.26,0
3,4,0,Clear,2,13,13,15.9,8,4.5,-0.61,0.1078,1.374,45.75,62.86,0
12,6,0,Clear,5,31,7,22.9,5,3.5,-0.696,0.1125,2.5,40.97,102.42,1
19,1,0,Clear,4,23,15,17.6,9,13.3,-0.076,0.1968,1.867,63.81,119.13,1
21,2,0,Cloudy,2,16,21,17.0,4,3.7,-0.017,0.1425,1.33,38.48,51.18,0
22,1,0,Clear,5,8,10,19.1,2,7.7,-0.378,0.1571,1.41,44.05,62.11,1
5,6,0,Fog,1,4,12,15.5,1,6.4,-0.239,0.2102,1.236,41.0,50.68,0
4,4,0,Cloudy,3,8,15,27.2,3,5.2,0.636,0.1046,1.291,42.26,54.56,0
13,6,0,Clear,2,35,33,31.4,15,3.6,0.626,0.2969,1.406,49.07,68.99,1
11,0,0,Clear,5,21,11,14.9,6,9.9,0.392,0.1781,2.213,56.32,124.64,1
5,4,0,Cloudy,5,5,9,22.7,5,2.6,0.259,0.1999,1.299,35.5,46.11,0
2,0,0,Cloudy,1,10,23,22.4,7,19.9,-1.384,0.034,1.148,76.41,87.72,0
3,0,0,Rain,4,9,10,12.8,9,5.5,-1.022,0.1615,1.581,49.32,77.97,1
8,3,0,Rain,1,28,24,18.3,10,7.9,-0.483,0.07,1.565,54.96,86.01,1
17,2,0,Cloudy,5,21,16,22.5,8,20.5,-0.906,0.0922,1.809,78.69,142.35,1
1,2,1,Clear,5,13,18,16.8,12,6.3,-0.769,0.0386,1.458,55.2,80.48,1
2,0,0,Clear,4,20,23,32.4,13,9.3,0.795,0.071,1.539,64.75,99.65,1
6,3,0,Clear,1,11,26,23.6,8,13.7,-0.252,0.1978,1.162,66.88,77.71,0
20,2,0,Clear,2,30,26,18.7,13,8.6,0.971,0.0436,1.583,61.6,97.51,1
23,6,0,Cloudy,3,6,13,19.7,3,9.1,-0.482,0.2322,1.226,47.91,58.74,0
10,5,1,Clear,3,31,15,20.4,14,7.9,-1.499,0.175,2.276,61.32,139.56,1
1,3,0,Clear,3,20,18,18.9,10,12.3,-0.081,0.1507,1.528,67.29,102.82,1
0,5,0,Clear,3,16,21,9.3,14,6.4,-0.043,0.0646,1.364,61.86,84.38,0
20,4,0,Storm,1,34,20,11.9,8,7.2,-0.401,0.1784,2.027,51.67,104.74,1
10,3,0,Clear,3,11,9,16.0,4,3.1,-0.647,0.0979,1.558,36.31,56.57,1
1,6,0,Rain,1,20,20,16.6,9,14.7,1.118,0.1222,1.59,69.37,110.3,1
20,4,0,Storm,2,42,20,18.8,10,11.9,-1.085,0.0737,2.35,64.44,151.43,1
12,3,0,Storm,3,50,12,10.2,12,9.2,0.31,0.0491,2.5,62.73,156.82,1
8,3,0,Rain,3,18,9,25.5,5,5.9,-0.514,0.0231,2.195,43.37,95.2,1
10,5,0,Cloudy,2,32,30,17.3,14,3.2,0.624,0.025,1.54,51.93,79.97,1
5,5,0,Clear,2,15,30,20.8,11,3.2,-0.382,0.1,1.187,48.04,57.02,0
22,3,0,Cloudy,4,10,14,12.9,6,2.8,2.419,0.3326,1.461,39.57,57.81,1
18,1,0,Cloudy,3,23,25,14.2,8,6.8,-1.786,0.1455,1.369,52.02,71.22,0
4,4,0,Cloudy,2,14,19,15.8,10,2.1,-0.769,0.0238,1.227,42.27,51.87,0
17,3,0,Clear,3,15,13,16.3,4,7.1,-1.671,0.2048,1.585,44.2,70.06,1
4,6,0,Clear,1,22,34,17.2,12,8.5,0.284,0.098,1.249,59.82,74.72,0
10,6,0,Clear,3,13,11,15.7,1,2.7,1.206,0.1817,1.655,33.69,55.76,1
17,0,0,Cloudy,4,14,15,16.4,4,4.8,1.657,0.0515,1.599,39.49,63.14,1
0,6,0,Storm,4,8,15,19.2,14,9.0,0.351,0.107,1.507,60.83,91.67,1
17,6,0,Rain,1,29,21,15.7,9,3.0,0.025,0.0432,1.656,44.65,73.94,1
5,6,0,Clear,4,19,11,12.5,5,1.9,-0.394,0.1504,1.932,36.02,69.59,1
16,3,0,Fog,1,35,40,25.2,15,2.9,1.711,0.1458,1.442,52.38,75.53,1
11,1,0,Rain,4,15,7,20.7,4,8.1,0.891,0.0055,2.295,45.7,104.88,1
0,4,0,Rain,4,12,16,14.0,12,4.9,-0.438,0.1475,1.458,54.69,79.74,1
18,6,0,Rain,5,34,10,18.3,11,2.4,0.799,0.1507,2.5,48.23,120.57,1
6,3,0,Cloudy,1,3,8,19.6,1,8.5,1.727,0.1028,1.233,41.58,51.27,0
22,6,0,Fog,1,31,28,14.5,9,8.8,-1.137,0.0741,1.505,57.81,87.0,1
20,1,0,Cloudy,2,40,21,15.5,7,8.1,-0.767,0.1396,1.967,50.59,99.51,1
4,5,0,Rain,2,13,16,19.5,9,1.7,1.591,0.0385,1.46,41.6,60.74,1
14,0,0,Clear,3,19,12,19.4,6,2.1,-0.81,0.277,1.796,37.79,67.87,1
8,5,0,Fog,2,36,27,14.7,13,6.3,-0.543,0.0478,1.651,56.9,93.94,1
14,6,0,Rain,4,37,19,22.3,14,4.4,1.597,0.3732,2.307,57.9,133.58,1
13,4,0,Clear,3,29,17,16.0,7,4.6,0.247,0.2713,1.94,42.37,82.2,1
7,4,0,Cloudy,2,18,15,17.6,7,3.2,-2.226,0.0375,1.57,41.77,65.58,1
15,2,0,Clear,4,17,24,30.6,6,3.1,-1.102,0.1126,1.369,39.67,54.31,0
6,6,0,Cloudy,2,8,15,26.0,2,6.9,0.494,0.1191,1.213,40.75,49.43,0
21,0,0,Rain,3,45,22,24.2,11,4.1,0.097,0.093,2.208,49.71,109.76,1
22,2,0,Clear,3,20,24,14.2,10,6.0,-2.301,0.1186,1.299,53.11,68.99,0
3,0,0,Rain,2,22,27,16.7,12,5.2,-0.738,0.1378,1.378,52.58,72.46,0
17,1,1,Rain,1,38,29,16.4,15,3.6,-0.838,0.124,1.768,52.09,92.1,1
22,3,0,Fog,2,21,15,28.6,4,14.7,0.137,0.1795,1.769,59.58,105.4,1
3,2,0,Fog,3,12,25,6.5,9,2.4,-0.853,0.1583,1.244,43.4,53.99,0
17,2,0,Clear,2,16,15,11.9,6,3.4,-1.388,0.2189,1.424,42.37,60.33,1
22,1,0,Clear,5,15,9,27.0,3,4.8,1.022,0.1203,2.066,40.94,84.58,1
5,2,1,Clear,2,21,31,14.8,13,2.7,-1.659,0.1149,1.327,49.58,65.79,0
13,3,0,Clear,2,29,26,24.9,13,4.6,-2.623,0.0648,1.45,52.8,76.56,1
19,1,0,Clear,3,22,17,21.7,3,8.6,-0.973,0.2397,1.642,46.21,75.88,1
8,6,0,Cloudy,2,16,23,22.9,5,4.9,1.227,0.0567,1.337,41.2,55.08,0
5,6,0,Storm,3,13,9,15.7,9,2.7,0.228,0.179,1.923,42.96,82.61,1
9,6,0,Rain,4,14,12,12.8,4,4.1,-0.464,0.0351,1.658,39.38,65.29,1
8,0,0,Cloudy,5,18,11,25.6,6,4.3,-0.431,0.0702,1.936,40.93,79.24,1
17,3,0,Clear,3,32,25,12.7,13,4.2,-0.159,0.1327,1.638,53.92,88.32,1
8,5,0,Clear,4,36,22,14.6,13,4.4,-0.737,0.1591,1.903,53.5,101.81,1
9,2,1,Clear,4,33,27,15.1,12,5.2,-2.145,0.0052,1.741,54.0,94.01,1
22,1,0,Clear,2,28,31,10.0,10,13.9,1.557,0.0975,1.476,67.95,100.29,1
13,4,0,Rain,3,50,19,20.2,14,5.6,0.458,0.0403,2.383,55.35,131.9,1
22,0,0,Fog,4,24,24,22.1,12,7.5,0.118,0.1994,1.584,57.85,91.63,1
17,4,0,Rain,3,26,21,16.5,11,4.9,1.105,0.1523,1.778,50.62,90.0,1
21,3,0,Fog,1,16,9,13.3,1,6.9,-1.274,0.0433,1.986,38.49,76.44,1
4,4,0,Clear,4,13,22,20.1,11,3.2,0.311,0.2492,1.327,46.83,62.14,0
22,4,0,Clear,3,24,22,16.2,11,9.0,0.934,0.1282,1.488,60.14,89.49,1
22,3,0,Clear,4,21,10,29.1,6,3.2,-0.249,0.056,2.154,41.23,88.81,1
0,4,0,Clear,2,24,25,13.1,14,23.3,-0.507,0.2022,1.531,90.0,137.79,1
8,0,1,Clear,3,12,10,19.9,3,4.1,1.01,0.3005,1.702,38.83,66.09,1
9,6,0,Cloudy,3,38,24,15.6,13,5.3,-1.061,0.1035,1.814,54.93,99.64,1
10,0,0,Cloudy,1,12,16,21.5,2,3.0,0.7,0.1391,1.286,37.48,48.2,0
18,6,1,Storm,2,14,11,22.5,1,10.9,-0.019,0.0685,1.873,48.44,90.73,1
16,6,1,Clear,2,12,19,17.7,4,4.1,0.348,0.154,1.326,39.62,52.54,0
5,5,0,Rain,3,9,19,13.4,6,1.4,-0.537,0.3513,1.324,36.32,48.09,0
14,5,0,Cloudy,5,14,10,17.4,2,7.5,0.061,0.3564,1.736,44.31,76.92,1
23,0,1,Rain,4,20,17,28.5,12,14.4,-0.911,0.1789,1.867,69.02,128.86,1
10,6,0,Cloudy,5,21,21,18.2,13,3.7,0.987,0.1804,1.59,50.59,80.44,1
22,3,0,Clear,3,22,20,22.2,10,5.9,-0.872,0.1462,1.48,51.4,76.07,1
15,2,0,Clear,1,13,31,12.4,9,3.5,-1.33,0.1158,1.127,44.61,50.28,0
22,4,0,Clear,2,24,20,18.4,12,3.9,-0.24,0.143,1.506,49.13,73.99,1
21,3,0,Clear,3,23,19,18.4,8,7.8,0.504,0.1867,1.504,54.05,81.29,1
